phone,jdmall_user_p0066,jdmall_user_p0001,jdmall_user_p0006,jdmall_user_p0068,jdmall_up_m0001,jdmall_up_m0009,pay_pay_p0004176,catenum,catenum_3m,f1,f2,f3,bad
0869938ffc59a064a05a5426a4ee830b,0,56,24,0,4,4,0,0,0,a1,b1,c1,0
086a5a47a477f53fbe2ef1d81e08106b,0,56,1,0,4,4,1,0,0,a1,b6,c6,0
086c4a7ed0e747b80d4d266fe0fd63ee,0,56,1,0,0,0,0,0,0,a2,b2,c2,0
0871b98ebd92068fcee828e91fe2b049,1,61,21,3,5,3,0,0,0,a1,b1,c1,0
087364a3383ef31441a2d72620828c4e,1,105,1,14,6,1,1,3,7,a3,b3,c3,0
0873d0f8f29f3c1409509dc2332f47cb,0,56,22,0,4,4,0,0,0,a1,b1,c1,0
0875ae98b1b6e79e08e541a88b605528,1,56,1,14,6,4,0,0,0,a1,b1,c1,1
087613e26c313a86271d15eed657e43b,1,50,1,3,6,4,1,0,1,a1,b1,c1,0
087e8805d3c106f134f8fba77b3f5b59,1,62,1,14,6,4,0,0,0,a1,b5,c5,0
087f0e290095be9e0b1512f9cfb80b37,1,50,1,1,0,0,1,0,0,a2,b2,c7,0
08815c4014860034a4a50567d39533a2,0,56,20,0,4,3,0,0,1,a1,b1,c1,0
088165d0d6d81b2aa754687837eddc03,1,56,18,3,0,0,0,0,0,a1,b1,c1,0
08824e7c142e8df78b6ed2e9785b5966,1,50,1,3,0,0,1,0,0,a1,b4,c4,1
0884a90af8197fbd0a24285ae205d835,1,50,24,3,0,4,0,0,0,a3,b3,c3,0
08875096e83019b624dbb1327546e16c,0,56,13,0,0,0,0,1,1,a1,b1,c1,0
088bdce949089e55b3458f21ecdb465c,1,61,1,1,4,2,1,0,0,a1,b1,c1,0
088ca76dcebd2595c85637d17884d769,1,56,1,14,0,0,1,0,1,a2,b6,c6,0
088e93abecdad7ec557ef8e4e135d265,0,56,22,0,5,4,0,0,0,a1,b1,c1,0
08940d3f405fa77139abce8153a359f2,1,50,24,3,1,4,0,0,1,a1,b1,c1,1
08941ce692bf85dc19ad1a4d9e456f6d,0,61,24,0,4,4,0,0,0,a1,b1,c1,0
08952935f1b039c426bf988bd62c63dc,0,50,1,0,0,0,0,0,0,a1,b1,c1,0
0897bc1380851ae06bc9feca5a135450,0,56,1,0,5,4,0,0,0,a1,b5,c5,0
0899322fe745d01b56369cccdc127052,1,61,1,14,5,4,0,0,0,a3,b3,c3,0
089a118b585de6138430412b70a49c3e,0,61,18,0,0,0,0,0,0,a2,b4,c4,0
089c34dd49702a0d61609a0a10d29e58,1,105,1,1,6,2,0,2,3,a1,b1,c1,0
08a4f9a6100b246a7e053929994cc2e9,1,56,20,3,2,3,1,1,1,a1,b1,c1,0
08a7a51d4bf6e2226e32a130858f8924,1,50,1,3,0,0,1,0,0,a1,b1,c7,0
08ab4b815708107ba967f24e7bde9b6b,1,61,1,3,6,4,0,0,0,a1,b1,c1,0
08adff537f301fc5a3d633f6a212ca97,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
08b1625e75f19173d8dd74b2e6e2c287,1,56,22,3,3,4,0,0,0,a1,b1,c1,0
08b6c39e51415daa056eb2f3c1b4cdf7,1,62,1,1,6,4,1,1,2,a2,b2,c2,0
08b75ba88321fe83201e57529ab47e70,0,50,1,0,0,0,0,0,0,a3,b6,c6,1
08bbb133e8396ba7758bae5476ef80c1,0,56,22,0,4,4,1,0,2,a1,b1,c1,0
08c0ef1cc067594b12408be6481a99fa,1,50,22,7,6,4,0,0,0,a1,b1,c1,0
08c8baa77590931289be05e245d859bc,1,61,1,3,5,2,0,2,2,a1,b5,c5,0
08c8da2230f36513137f9870bfd57676,1,56,18,3,0,0,0,0,0,a1,b1,c1,0
08cd686143868b2dd50dff3ed8a51fdf,1,56,1,7,6,3,1,0,1,a1,b1,c1,0
08ce3796eb72bb6aba871ef9b7770411,0,56,1,0,0,4,1,0,0,a2,b2,c2,0
08d05aa64a5a2d13a3583c85d93c41ce,1,61,22,3,5,4,0,0,0,a1,b1,c1,0
08d34496bc5398c227e75824a9328ea4,1,62,1,3,6,1,0,0,2,a1,b1,c1,1
08d7129f9417d3f6ac12698676c559e2,1,50,24,3,0,0,0,0,0,a3,b3,c3,1
08d9d845fdf913ed39ef34e5253aa836,0,56,1,0,3,4,1,0,0,a1,b1,c1,0
08dcce286ece7b432d3171ebe03796e3,1,105,1,7,6,1,0,10,12,a1,b1,c1,0
08deab5f9d9612b554f85f18f69092fe,0,61,18,0,0,0,0,0,0,a1,b1,c7,0
08e114b659ae2bbd9ad3debcfe2af78e,0,56,1,0,4,4,0,0,0,a2,b2,c2,0
08e22c90aefda00e2d5bfd624fad6850,1,61,24,3,4,2,1,0,2,a1,b4,c4,0
08e23cf2b5167b9ebb44f4d820336734,1,62,1,1,6,3,1,0,2,a1,b6,c6,0
08e5ab48d895a8ae1499b285e3e820d5,0,56,23,0,4,4,1,0,0,a1,b5,c5,0
08e7a4777eb4f673cb772e6089ba727e,1,61,1,3,0,0,0,13,13,a1,b1,c1,0
08eb448032cf848cfda79e14fc15d225,1,56,1,14,6,4,1,0,0,a3,b3,c3,0
08ed26fe8385d51dc7f934dccf933fa2,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
08ef88d1e64bc179cd6f3c2f07e7c9ac,1,56,1,3,6,4,1,0,0,a2,b2,c2,0
08f01df6d734034feb234739b7deda13,0,56,20,0,5,4,0,0,0,a1,b1,c1,0
08f06257237bd6b817ca7b9160f253b2,1,56,1,7,5,4,0,0,0,a1,b1,c1,0
08f7de06f935447d8ceda88fdad22d6a,1,62,1,3,6,2,0,0,1,a1,b1,c1,0
08f9688ec0dec3e847b49f7f9082618d,0,56,22,0,5,4,0,0,0,a1,b1,c1,0
08fb1f45fd52637aeb4107fbdc4f444b,1,62,18,3,0,0,0,1,2,a1,b4,c4,0
08fd03959d8fbdaf35b2f64ae0d14b0d,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
08fd9f872b7e9bd220770dc3b42907af,1,62,24,3,4,1,1,2,6,a3,b3,c3,0
09028d2ba0ed6d84cb8430d5065a415a,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
0905bcfd7454039d7aeb29cba7b88d8e,1,61,1,3,5,4,0,0,0,a1,b5,c7,1
09063cd1efbe3fbd0a24c59bbddc069c,0,56,1,0,6,4,0,0,0,a1,b6,c6,0
0906ae2f48a2fc4f81dbc815e3bab264,1,56,1,3,4,4,0,0,0,a1,b1,c1,0
090a8200ce517ac70411c56e315e8016,1,62,1,3,5,3,1,2,3,a1,b1,c1,0
090c92cee60b7f8f56772b5f791cce5e,0,56,1,0,6,4,0,0,0,a1,b1,c1,1
090e27e78ea5b3515ca8982cb4baa136,1,62,1,14,6,2,0,0,0,a2,b2,c2,0
090e7cd3515640e7740f39496333622a,1,61,1,1,5,4,0,0,0,a1,b1,c1,0
090f8ae8aeb6f738352292dd67ebd411,0,56,18,0,0,0,0,0,0,a3,b4,c4,0
090fb7310dbc77175f089aac878199f6,1,56,1,3,4,3,0,0,1,a1,b1,c1,0
091227d461e73d8e317e0f6ff1019cd2,1,61,18,3,0,0,0,0,0,a1,b1,c1,1
0914a4d5d7495781d96b32c952f1ef6e,1,56,20,3,3,4,0,0,0,a1,b1,c1,0
091515b822eaf460727c7248fcb25369,1,50,1,3,5,3,1,1,2,a1,b1,c1,0
0919df14e0c13d6d556f52a132873b3a,0,61,22,0,5,3,0,1,1,a2,b2,c2,1
091fe87d2200e32da16bcb2c6666ddd6,0,56,22,0,6,4,0,0,0,a1,b5,c5,0
09203cf57697d9bd9b49420d478daa60,1,56,24,3,3,3,0,1,1,a1,b1,c1,0
093293c3bea32af9da9a2a6ff900f64a,1,105,1,3,6,1,0,3,5,a1,b1,c1,0
0935687c61133d16aac475cbf9bbcf0d,1,56,22,3,6,4,0,0,0,a3,b6,c6,1
0939672951580ff979cd09d95ee2115a,1,61,24,3,4,3,0,1,3,a1,b1,c7,0
0939c48d4cf837593f306a6604dab96a,1,50,1,3,0,0,0,0,0,a1,b4,c4,1
093f9d0427969093bf3de6b6d46529c4,1,105,1,3,6,1,0,1,4,a2,b2,c2,0
0940f1636367892f9e61a87af9d6c758,1,61,22,3,4,4,0,0,0,a1,b1,c1,0
09420bedcfbb3ba55b4d3b3aee3ef1f2,0,50,18,0,0,0,0,0,0,a1,b1,c1,0
09488b9ef3c567e1d69c9260b0b75cc6,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
094df767a4943b86ae6fb5e860231b19,1,56,24,7,5,4,0,0,0,a1,b1,c1,0
094fc6cf06792455478f6823b20cc476,1,56,24,3,3,3,1,0,1,a1,b1,c1,0
09534fe729b2a14fb9674def9c6b2db1,0,56,1,0,5,4,0,0,0,a3,b3,c3,0
09549337c01c00d3c3b198d86328f697,0,56,24,0,3,4,0,0,0,a2,b5,c5,0
095545604d49e5ffb179288d51c511d8,0,56,18,0,0,0,0,0,0,a1,b1,c1,1
0955c40b9830cc06690a51237554eaed,0,56,24,0,4,4,0,0,0,a1,b1,c1,0
09561739354a2fa87cba75490f036548,0,56,13,0,0,0,0,0,0,a1,b4,c4,0
0957f83c7c85560ee0c0ff01b13d70b1,1,50,1,3,2,4,0,0,0,a1,b1,c1,0
095b1a3bc4d448ca8c89686e01180948,1,56,18,7,0,0,0,2,2,a1,b6,c6,0
095cc02ab1e994d5942210008dda5dbf,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
095e4e55375f22a8c35605df11d35aca,1,56,1,3,6,4,1,0,0,a2,b2,c2,0
096056ee957a3b42edaabb6c75a24f68,1,62,1,7,6,1,1,1,1,a3,b3,c7,0
0965c3f06e753dd46271a83da10a6e5e,1,56,1,3,6,4,1,0,0,a1,b1,c1,0
0969fe21a75303a247c83d602f530b48,1,56,24,3,4,4,0,0,0,a1,b1,c1,0
096d735bb39f575db4206c54c71155c5,0,62,1,0,6,2,0,0,3,a1,b1,c1,0
096fcdaa13d5e3cfbb8a33a3207e1c5c,1,62,1,1,6,1,0,0,1,a1,b1,c1,0
097091e18c713521dfbedc8bbe1116cb,1,56,1,3,5,4,0,0,0,a1,b5,c5,0
0971b5d4e58cabfadcff57228614ce21,0,56,20,0,6,4,0,0,0,a2,b4,c4,0
0975d637976084b30f09c0a89822aae1,1,50,24,3,3,4,0,0,0,a1,b1,c1,0
0977c1d88a14488d6adf1a1e39ba0ae8,1,56,1,3,5,4,0,0,0,a1,b1,c1,1
097e4c76e4cece0de839d864ddda58a2,1,62,1,3,6,3,1,1,1,a3,b3,c3,0
097f856c7be10c481521a25eaa958a50,1,56,1,1,6,3,0,0,0,a1,b1,c1,0
0981ad52f34e96b6b16ad563ee8b92c7,1,61,1,1,6,4,0,0,0,a1,b1,c1,0
0981b0e7bc32fc32a35c778008de6fe4,1,61,1,3,6,1,0,3,10,a1,b6,c6,0
0983712521c27506878eda8c9bffbdc5,1,56,1,7,0,0,0,0,0,a2,b2,c2,1
0986097400f921c313e7eff4d7c470f0,0,56,18,0,0,0,0,0,0,a1,b1,c1,0
09862bad0205efa18576c85eb4dca633,0,56,1,0,0,0,0,0,0,a1,b1,c1,0
098a291827565a681abdee01fa3ecd2d,1,62,1,14,6,1,0,3,4,a1,b1,c1,0
098b0f3361595cd119b2ee2b35080f66,1,56,20,1,5,2,0,5,5,a1,b4,c7,0
098e3572613830669cb23ba29871dfc3,1,50,1,3,0,0,0,0,0,a3,b5,c5,1
098efa2f6bbe80169e2de46d9fda2baa,1,50,1,3,5,4,0,0,0,a1,b1,c1,0
09938b5187d036599bf4de2442298f14,0,50,24,0,5,1,0,9,10,a2,b2,c2,1
0993a42b616f0b2ae0ac6eaff1133e04,0,56,22,0,5,4,1,0,0,a1,b1,c1,0
09972744ee44f2007841482e6eae5fad,1,62,1,3,6,1,0,3,5,a1,b1,c1,0
0999237171f7430a580e989beb3e2eb5,0,56,17,0,0,0,0,0,0,a1,b1,c1,0
09994e36d4f4528bb8a4c7bf95e8d6bd,1,61,24,3,6,4,1,0,0,a1,b1,c1,0
099d4ca3ca277c9e6e15a90db51d7861,0,61,18,0,0,0,0,1,1,a1,b1,c1,0
09a80a15cece5a3251ccf322642f458b,0,50,22,0,5,4,1,0,0,a1,b1,c1,0
09ac37b8ce5fd60a0c4b9f1e13033557,1,61,20,3,5,4,0,0,0,a3,b6,c6,0
09ac9a33a55fdc97d3b97cb0268aa081,0,56,1,0,6,4,0,0,0,a1,b4,c4,0
09ae5112dde83d3c201dec9df34e0c3d,1,56,1,14,6,4,0,0,0,a1,b1,c1,0
09b1918c03b33307add78288313cb273,1,62,1,1,5,1,1,2,2,a1,b1,c1,0
09b316309419a46383635bd6d3d0b754,1,56,22,3,5,4,0,0,0,a1,b5,c5,0
09b3d0f52d174a058c0bb9a0ba67e27f,1,56,1,1,6,4,0,0,0,a1,b1,c1,0
09b6c29207eaa1ce6788b9ced25f50e0,1,61,1,3,6,4,0,0,0,a1,b1,c1,1
09b6ca3061beccab903efc4456465592,1,105,1,7,6,1,1,4,4,a2,b2,c7,0
09be10c7d9cb44ab9ca147cc751e102b,0,56,18,0,0,0,0,0,0,a1,b1,c1,0
09c1294d0bb32742184b2bd6febdd0d3,0,56,1,0,6,4,0,0,0,a3,b3,c3,0
09c2ace0b27e43e265b347e49575776b,1,62,1,14,6,1,0,0,1,a1,b1,c1,0
09c6092965b161e861acd9ffe2f626f0,1,61,1,3,6,2,1,0,0,a1,b1,c1,0
09c62e4d2c3fae6d95c22cd0d4aaceb0,0,56,1,0,0,4,0,0,0,a1,b4,c4,0
09c9879a0df7f70c5efa8749aff12ef6,0,56,1,0,0,0,0,2,5,a1,b1,c1,0
09ca677b6bf0163f6a9fe10e88c0878c,1,56,1,7,6,4,0,0,0,a2,b2,c2,0
09cd1976accc15b750846f80d024c148,1,50,1,12,0,0,0,0,0,a1,b6,c6,0
09cf36a4a5c00144796eb53908df63af,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
09d63ed3f0f04698efcf44c99ab15ae5,1,105,1,14,6,1,1,7,11,a1,b5,c5,0
09da1cac4b87d5d37ff32ecd614440a7,1,61,1,3,6,1,0,3,4,a3,b3,c3,0
09dcbd3553d41b80d62fae75166592f7,1,50,1,3,3,4,0,0,0,a1,b1,c1,0
09dd62d006c8533d6cf711b0db96a205,1,105,1,1,6,2,1,0,0,a1,b1,c1,0
09ddb23d371b06de3bb5d8242463eaa8,0,56,13,0,0,0,0,0,0,a2,b2,c2,0
09e2369457a572f941965fd233c397a5,1,105,1,14,6,1,0,4,8,a1,b1,c1,0
09e6a3ac89b84dcfb2ba6c6bf6a01585,1,62,18,3,0,0,0,2,4,a1,b4,c4,0
09eaa750c6af46c26fbf4821bd44d086,1,61,1,3,5,3,1,0,0,a1,b1,c7,0
09ee995be6759ae2c6278120c13d84ee,0,50,1,0,0,0,1,4,8,a1,b1,c1,0
09f117110c029f261d987e52cc7f95de,0,56,24,0,3,3,0,0,2,a1,b1,c1,0
09f3a227e7a346cfc84ef78c36676d3b,1,56,1,12,6,4,0,0,0,a3,b3,c3,0
09fd6d58396ff547a0a1322c6cacda99,1,62,1,3,6,2,1,3,4,a2,b2,c2,0
0a003db28b4c0f91b6b6b92bc5d5c81f,1,56,1,3,1,4,1,0,1,a1,b1,c1,1
0a02cf6e240c8e4062b308a27ca9eb7d,1,56,1,7,6,4,0,0,0,a1,b6,c6,0
0a02dde3126b81b1f0d4ee08bc8f52df,1,50,1,3,0,0,1,0,0,a1,b1,c1,0
0a03e254a249c0e00ecd0c6263f01cbe,1,61,1,7,5,4,0,0,2,a1,b1,c1,0
0a044cb873b7a8c0a35ce69b22223a07,1,56,1,14,5,3,0,2,3,a1,b1,c1,0
0a057bf973e719fa0972c01884f6988d,1,50,28,7,0,0,0,0,0,a1,b4,c4,1
0a0829f671b3592f96db7e601f147bdb,1,62,1,1,6,2,1,0,0,a2,b2,c2,0
0a08c3abf342fb2f2eec03874b01c3a9,1,50,24,3,0,0,0,0,0,a3,b3,c3,0
0a0960d72c15a7af60e51e81479c0f17,0,56,1,0,6,4,0,2,2,a1,b1,c1,0
0a09f00526ddce14f05bb802040c78a8,1,50,1,3,0,0,0,0,0,a1,b1,c1,0
0a0d79ddb4da11048b9fb94df0579774,1,61,24,7,4,4,0,0,0,a1,b1,c1,0
0a12467463806afe1f5eb97ca60ad9ce,1,56,1,3,5,4,1,0,0,a1,b1,c1,0
0a169d9b27cf0d31d8efcbac0e91362d,1,105,1,12,6,2,0,2,2,a1,b1,c7,0
0a16f196cdaac31e30f5678901a4de49,1,62,1,3,5,1,0,4,6,a2,b2,c2,0
0a1761bcf48b2c96f830138380bb7ab1,0,56,18,0,0,0,0,0,0,a1,b5,c5,0
0a19fde35aff43065baba36d5c4791c0,1,61,23,3,0,0,0,0,1,a1,b1,c1,1
0a1cfb0c73ac71a498137f1b1758fb9f,0,56,1,0,6,4,0,0,0,a3,b6,c6,0
0a1dcc5694a79ddad899f238b4cab8c4,1,56,1,7,6,4,0,0,0,a1,b1,c1,0
0a1e5e0b7d130262dcf991660ede7349,1,61,1,14,6,2,0,1,1,a1,b1,c1,0
0a2a8395b0383ed9ddb85372a61fda4c,0,56,19,0,0,0,0,0,0,a1,b1,c1,0
0a2a90b3f3ab230258392083145e16a9,0,50,20,0,0,4,0,0,0,a2,b2,c2,0
0a2a9d2f652143b4c802ecc05d892376,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
0a2b8597fc5c22a1eb83747ce9359acb,1,61,1,1,6,3,0,5,6,a1,b1,c1,0
0a2bb0067fbb0825ecb3adfee1ab6541,1,61,24,1,6,1,1,5,7,a1,b1,c1,1
0a2d238933f8d8fc8df5f8add2e41a17,1,61,18,3,0,0,0,0,0,a1,b1,c1,0
0a2dff8a4c58e8821548f432a7c16e57,0,61,24,0,5,3,0,1,1,a3,b3,c3,0
0a2eccee6b0258f03251aea3ab16f435,1,62,1,3,6,3,0,0,2,a1,b1,c1,0
0a33b68665a80b183c0b60e3dd236b3c,0,61,1,0,4,2,0,0,3,a2,b5,c5,0
0a3f855837510167870e5fd9d1f4ac0a,0,56,24,0,5,4,0,0,0,a1,b1,c1,0
0a421df80ee4908d3984d6a38f5cbafa,1,61,18,3,0,0,0,0,0,a1,b1,c7,1
0a45a1125cac52e572f6953b72aa75de,0,61,18,0,0,0,0,0,0,a1,b1,c1,0
0a46a701db5823c4e3077d7ebb0248e0,1,62,1,14,5,1,1,1,3,a1,b6,c6,0
0a46d356d5f6ddf09b326b2f89d49332,1,105,1,3,0,0,0,0,0,a1,b1,c1,0
0a4a35e5dbe2d7cf103b11d41f81376c,0,56,1,0,0,0,0,0,0,a1,b1,c1,1
0a50040b7c3bbc73f914439c805397a0,1,50,1,3,0,0,1,0,0,a3,b3,c3,0
0a5b15f48331c8097721b2b26766bf52,0,56,1,0,3,4,0,0,0,a1,b1,c1,1
0a5bea1b2726d2153dea3069c604d479,1,61,18,1,0,0,0,0,0,a1,b1,c1,0
0a66a0c03bfdc7406c470fa3aa11d8d4,0,61,1,0,6,4,0,0,0,a1,b1,c1,0
0a66cb338cdf7fff7d3b1b5bbcf81c7d,1,50,1,1,0,0,0,0,0,a1,b4,c4,0
0a69f05b215833dd4a2522e7e8a318c6,0,56,1,0,5,2,0,2,2,a1,b1,c1,1
0a70301488fae5ba21f48ceedb228f4f,0,61,18,0,0,0,0,1,1,a1,b5,c5,0
0a70e5af5c5cc63e5e86c7ef2b743e46,1,62,1,1,6,1,1,3,4,a2,b2,c2,1
0a72918fee4ae33aef362ab371fd2e6c,1,56,20,3,4,4,0,0,0,a1,b1,c1,0
0a74cfc5d64e23ffeddc4a74feabe0ab,1,50,1,3,4,3,1,0,1,a3,b3,c3,0
0a7b42f6b7d4a0fcf879da7f3993386e,1,105,1,14,6,2,0,1,1,a1,b1,c1,0
0a7d5fc0c29be49c2d5b6a85e29dcf4c,1,56,1,3,2,4,0,0,0,a1,b1,c1,0
0a7e19a2ec1280df999c58a3917bf62e,1,61,1,3,4,4,0,1,6,a1,b6,c7,1
0a8185361bdfb065a83ece0bb0739c40,1,50,1,3,1,4,0,1,1,a1,b1,c1,0
0a8c35354e3553161f4c9af519cd6929,0,56,1,0,3,4,0,0,0,a2,b2,c2,0
0a8cec2fb66f07e4d2c4f1935bd366dc,0,56,18,0,0,0,0,0,0,a1,b4,c4,0
0a907285418b8d686d10d26385495519,1,62,1,3,6,1,0,1,3,a1,b1,c1,0
0a923fa7331cd7db06a1d19098d88e58,1,61,1,14,6,1,0,8,14,a1,b1,c1,0
0a9290bf09f675e746b893d71e9c233b,1,62,1,7,6,1,0,4,5,a3,b3,c3,0
0a938f7b6fc8d0ada500a3397e1abb93,1,56,1,3,5,4,1,1,1,a1,b5,c5,0
0a94b6a2529ce191a4888dd3caa9c0e7,0,56,13,0,0,0,0,1,1,a1,b1,c1,0
0a9a237d04dd9b51e798088743c0d333,0,50,18,0,0,0,0,4,6,a2,b2,c2,0
0a9a8a166a4546488bdd6fc1703c7181,1,50,24,3,0,3,0,1,2,a1,b1,c1,0
0a9d6d6fadd51187111b28cda7762e3f,1,56,24,7,4,3,0,0,1,a1,b1,c1,0
0a9ee4de944bc10b919db64ed9765266,1,56,1,7,6,4,0,0,0,a1,b1,c1,0
0aa0aa246c5c54fb65b2b7384e47fbee,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
0aabf6704e7e18796ef2de54bd1ab076,0,61,24,0,4,4,1,0,0,a1,b4,c4,0
0aafe56785fb86b75827301e9800d50f,1,56,18,3,0,0,0,2,3,a3,b6,c6,0
0ab20461f366990c9bd9bc533d39fae3,1,61,1,7,6,4,1,0,0,a2,b2,c2,0
0ab29ad206a84ee7b2d96ef431f140fb,0,56,1,0,4,4,1,0,0,a1,b1,c7,0
0abe15fa2355653ffe84b6ae3524c7fc,1,61,1,3,5,3,0,2,2,a1,b1,c1,0
0abe5eb792975f6f7e57c37524de271d,0,56,1,0,4,4,0,0,0,a1,b1,c1,0
0abef79a344ecba307b1f1e9a643cf06,0,56,1,0,6,4,1,0,0,a1,b5,c5,0
0ac1fdbfa7961ca6a2e2ab5fc8a6d2cf,0,56,1,0,3,4,0,0,0,a1,b1,c1,1
0acef105fa05fc516fc2055341924377,1,62,1,1,5,2,0,1,2,a1,b1,c1,0
0ad02870c8ab01e126e5e1929e4f49ab,1,61,1,3,4,1,1,0,5,a2,b2,c2,0
0ad1b1fe5cd9e292d43a09819abd041d,0,56,22,0,5,4,0,0,0,a3,b3,c3,0
0ad1cc7d61de3eacddeeb6706b242d1f,1,56,1,3,4,4,1,0,1,a1,b4,c4,0
0ad657917fe07acfa2e90fde5d546550,0,56,1,0,0,0,0,0,0,a1,b1,c1,0
0ad665ce55ac5afb4bb8aad578a14cdf,1,61,1,3,5,3,1,0,1,a1,b1,c1,0
0ae0b84ea7cec1283a20be62defc29cf,0,56,13,0,0,0,0,0,2,a1,b1,c1,0
0ae9665c7c705839ef46b5911a79395a,1,105,1,1,6,1,1,3,4,a1,b1,c1,0
0aed78e0b0ff254ceffb89271595cd87,1,62,1,1,6,1,0,2,4,a2,b6,c6,1
0af3d4174291e9422daf6ff47f8b80f0,1,62,1,1,6,1,0,5,6,a1,b1,c1,0
0af626ec8a47b9d06f6a47c374b332d7,1,61,1,3,5,1,0,1,2,a1,b1,c1,0
0af7cad8664d434ef5fa485da76d03d6,1,61,22,3,5,2,0,0,1,a3,b5,c5,1
0afc6bc51908e1747095eaf557166154,1,105,1,1,6,1,0,2,2,a1,b1,c7,0
0b033985662d15d2e0ec0612113c35c4,1,56,1,3,6,3,0,0,0,a1,b1,c1,0
0b074739ba6df794fa37e24433acc9a0,0,56,24,0,5,4,0,0,1,a1,b4,c4,0
0b0855daebc28aa0e959cd578f1c84b3,0,56,1,0,6,4,0,0,0,a2,b2,c2,0
0b0c6b50cb795619d8ac4535503808e6,1,105,1,1,6,2,0,1,2,a1,b1,c1,0
0b0e47b8e822d9362c4e9683ea65fb3d,1,105,1,32,6,1,0,1,3,a1,b1,c1,0
0b13ed5198ef0489d1cb1f2ed185bb6f,0,56,1,0,6,4,0,0,0,a1,b1,c1,0
0b17fbe67699815497b72f7513a80a3c,1,50,1,3,5,4,1,0,0,a1,b1,c1,0
0b1b5d682a4b2cdd7c01c7631d9b9737,1,50,1,3,6,4,0,2,2,a3,b3,c3,0
0b1efec1c47818b23dd86b260dc9b3e4,1,61,1,3,4,1,0,3,4,a1,b1,c1,0
0b20d3c03da45f182493a6b33235fada,0,56,1,0,4,4,0,0,0,a2,b2,c2,0
0b232d7483f9661fa7c633f188a5f9ed,0,56,1,0,5,4,1,0,0,a1,b6,c6,0
0b2484086e1718628e179d0cc4cf2e34,0,50,1,0,0,0,1,0,0,a1,b5,c5,1
0b278a2cffa8d965594aea442809309b,0,50,1,0,0,0,1,0,0,a1,b4,c4,0
0b2b7ae28f253894877ccb91f4a70159,1,56,7,3,5,4,0,1,1,a1,b1,c1,0
0b31fa0b9eb3d9306095911d0d0a2c7e,0,50,1,0,2,4,0,0,0,a1,b1,c1,0
0b330e001e0a768178622d5d36d12c2d,0,61,18,0,0,0,0,0,0,a1,b1,c1,0
0b35d55471b66024828de9427f83f729,1,105,1,1,6,1,0,5,7,a3,b3,c7,0
0b36c1edc63c80001cf1c83caefa0ba3,0,56,24,0,4,3,0,3,4,a1,b1,c1,0
0b3a416f912773c6668df1553c80e7b7,1,62,1,14,6,2,0,0,0,a1,b1,c1,0
0b3b515be69c284307978f9e919cb75f,1,62,1,1,6,1,0,1,4,a1,b1,c1,0
0b40741e814ccbf02988dcdb12637b9e,1,62,1,1,6,2,0,2,2,a1,b1,c1,0
0b4212ed7e663f83a4e8c9d9603e8f52,0,56,13,0,0,0,0,0,0,a1,b1,c1,0
0b429f93306bafff597c5c1a58b48066,0,56,18,0,0,0,0,6,6,a1,b1,c1,1
0b440d51fe6fa8324a67a0c063b4372e,1,56,24,3,5,4,0,0,0,a2,b4,c4,0
0b471bc72dcb2054e4a408970de39bea,1,61,1,3,6,4,0,0,0,a1,b5,c5,0
0b4a68e8ba80dc07ab8dcc34acf79cf5,1,56,1,3,3,4,0,2,2,a3,b6,c6,0
0b4d5250b56bfe5cc022dddd8c201988,1,56,20,3,5,4,1,0,0,a1,b1,c1,0
0b4fad8e94cfe587bbca908b5a0ea833,0,56,18,0,0,0,0,1,1,a1,b1,c1,0
0b5792ae877312dd0d04a4c8c930ee09,1,105,1,1,6,1,0,1,3,a1,b1,c1,0
0b5cbbd5b70e174b5f653daeae7724ba,1,56,1,7,6,4,1,0,0,a1,b1,c1,0
0b5df07178e3efb277fb00028a92a885,1,56,1,3,5,4,0,2,2,a2,b2,c2,0
0b5fbec3e1681c08775f8828a6446efb,1,62,1,3,3,1,1,2,2,a1,b1,c1,1
0b62ba518588651ee745ab33274418ec,1,56,1,1,0,0,1,0,0,a1,b1,c1,0
0b62f70183433511185bb763c8902ec2,1,56,1,3,5,4,0,0,0,a1,b1,c7,0
0b636c2358cf39a5ce9e27104bd066ca,0,61,1,0,4,4,0,0,0,a3,b4,c4,0
0b66573dee41bd4bbfa19c0389ceebf6,1,61,1,3,6,4,1,0,0,a1,b1,c1,0
0b78ad2f9c8646dd92942b756ddb4d8c,1,56,18,7,0,0,0,0,0,a1,b1,c1,0
0b78c81392f5535eac45688d7bcefde1,1,105,1,1,6,1,1,2,3,a2,b5,c5,0
0b7aebfcec6534fa6cdada5669d530d0,1,56,1,3,6,4,0,0,0,a1,b1,c1,0
0b7db1e03cd3610e3022da1e6d24dea0,1,61,24,1,5,4,1,1,1,a1,b1,c1,0
0b7e5ce4a25f2fe9d32ac1604cdc0acc,0,56,1,0,5,4,0,0,0,a1,b6,c6,0
